Time,Symbol,Price,Quantity,Type,Status,Value,Tag
2023-01-05T15:00:00Z,COST,436.57335288,-10,Market,Filled,-4365.7335288,"Liquidated" 
2023-01-05T15:00:00Z,AMD,63.36,-155,Market,Filled,-9820.8,"Liquidated" 
2023-01-05T15:00:00Z,COIN,33.38,3156,Market,Filled,105347.28,"" 
2023-01-05T16:00:00Z,NVDA,14.1798970224,-749,Market,Filled,-10620.742869778,"Liquidated" 
2023-01-05T16:00:00Z,HD,295.23480224,-18,Market,Filled,-5314.22644032,"Liquidated" 
2023-01-05T16:00:00Z,ADBE,330.3,-112,Market,Filled,-36993.6,"Liquidated" 
2023-01-05T16:00:00Z,SMCI,8.026,-6505,Market,Filled,-52209.13,"Liquidated" 
2023-01-05T17:00:00Z,AMZN,83.835,-553,Market,Filled,-46360.755,"Liquidated" 
2023-01-05T17:00:00Z,XOM,99.437844372,101,Market,Filled,10043.222281572,"" 
2023-01-05T19:00:00Z,COIN,34.32,-3156,Market,Filled,-108313.92,"Liquidated" 
2023-01-05T20:00:00Z,PLTR,6.39,-15031,Market,Filled,-96048.09,"Liquidated" 
2023-01-06T15:00:00Z,COST,459.884214006,166,Market,Filled,76340.779524996,"" 
2023-01-06T16:00:00Z,PG,144.53534265,100,Market,Filled,14453.534265,"" 
2023-01-06T17:00:00Z,AAPL,126.244683348,45,Market,Filled,5681.01075066,"" 
2023-01-06T17:00:00Z,NVDA,14.6894261904,587,Market,Filled,8622.6931737648,"" 
2023-01-06T17:00:00Z,SMCI,8.455,1209,Market,Filled,10222.095,"" 
2023-01-06T18:00:00Z,LLY,355.368356316,14,Market,Filled,4975.156988424,"" 
2023-01-06T19:00:00Z,AMZN,85.38,91,Market,Filled,7769.58,"" 
2023-01-06T19:00:00Z,TSLA,111.89,48,Market,Filled,5370.72,"" 
2023-01-09T15:00:00Z,MSFT,224.400444768,19,Market,Filled,4263.608450592,"" 
2023-01-09T15:00:00Z,GOOGL,88.56882144,125,Market,Filled,11071.10268,"" 
2023-01-09T15:00:00Z,GOOG,89.378712819,144,Market,Filled,12870.534645936,"" 
2023-01-09T15:00:00Z,HD,300.857205796,28,Market,Filled,8424.001762288,"" 
2023-01-09T15:00:00Z,ADBE,345.7,45,Market,Filled,15556.5,"" 
2023-01-09T15:00:00Z,COIN,37.42,690,Market,Filled,25819.8,"" 
2023-01-09T16:00:00Z,LLY,353.025892938,-14,Market,Filled,-4942.362501132,"Liquidated" 
2023-01-09T17:00:00Z,NVDA,15.9692435712,-587,Market,Filled,-9373.9459762944,"Liquidated" 
2023-01-09T17:00:00Z,JNJ,165.167702739,-43,Market,Filled,-7102.211217777,"Liquidated" 
2023-01-09T17:00:00Z,SMCI,8.92,-1209,Market,Filled,-10784.28,"Liquidated" 
2023-01-09T18:00:00Z,TSLA,122.16,-48,Market,Filled,-5863.68,"Liquidated" 
2023-01-09T18:00:00Z,COIN,38.89,-690,Market,Filled,-26834.1,"Liquidated" 
2023-01-09T19:00:00Z,AMD,68.47,-104,Market,Filled,-7120.88,"Liquidated" 
2023-01-09T20:00:00Z,SMCI,8.7,6217,Market,Filled,54087.9,"" 
2023-01-10T15:00:00Z,NVDA,15.7009914504,2217,Market,Filled,34809.098045537,"" 
2023-01-10T15:00:00Z,TSLA,118.92,267,Market,Filled,31751.64,"" 
2023-01-10T15:00:00Z,AMD,67.64,486,Market,Filled,32873.04,"" 
2023-01-10T16:00:00Z,HD,296.519655096,-28,Market,Filled,-8302.550342688,"Liquidated" 
2023-01-10T16:00:00Z,PG,142.707149625,-100,Market,Filled,-14270.7149625,"Liquidated" 
2023-01-10T16:00:00Z,BAC,31.691479744,-1906,Market,Filled,-60403.960392064,"Liquidated" 
2023-01-10T16:00:00Z,SMCI,7.685,-6217,Market,Filled,-47777.645,"Liquidated" 
2023-01-10T20:00:00Z,MSFT,223.50856669,-19,Market,Filled,-4246.66276711,"Liquidated" 
2023-01-11T15:00:00Z,HD,305.626166944,109,Market,Filled,33313.252196896,"" 
2023-01-11T15:00:00Z,XOM,101.898995304,207,Market,Filled,21093.092027928,"" 
2023-01-11T16:00:00Z,ADBE,334.31,-45,Market,Filled,-15043.95,"Liquidated" 
2023-01-11T17:00:00Z,AMZN,93.75,-91,Market,Filled,-8531.25,"Liquidated" 
2023-01-11T17:00:00Z,UNH,472.48335603,11,Market,Filled,5197.31691633,"" 
2023-01-11T18:00:00Z,LLY,348.693805854,14,Market,Filled,4881.713281956,"" 
2023-01-11T19:00:00Z,BAC,31.999798975,118,Market,Filled,3775.97627905,"" 
2023-01-12T15:00:00Z,AMZN,94.23,309,Market,Filled,29117.07,"" 
2023-01-12T15:00:00Z,UNH,466.489321655,-11,Market,Filled,-5131.382538205,"Liquidated" 
2023-01-12T16:00:00Z,COIN,42.77,663,Market,Filled,28356.51,"" 
2023-01-12T17:00:00Z,UNH,473.260182885,5,Market,Filled,2366.300914425,"" 
2023-01-12T17:00:00Z,COIN,44.02,-663,Market,Filled,-29185.26,"Liquidated" 
2023-01-12T18:00:00Z,SMCI,7.927,398,Market,Filled,3154.946,"" 
