Time,Symbol,Price,Quantity,Type,Status,Value,Tag
2023-10-09T06:00:00Z,ETHUSD,1629.03,-30.16492142,Market,Filled,-49139.561940823,"Liquidated" 
2023-10-10T03:00:00Z,BTCUSD,27686.4,3.50733695,Market,Filled,97105.53373248,"" 
2023-10-10T06:00:00Z,ETHUSD,1586.28,2.27324317,Market,Filled,3606.0001757076,"" 
2023-10-10T07:00:00Z,SOLUSD,22.32,1823.96051927,Market,Filled,40710.798790106,"" 
2023-10-10T12:00:00Z,BTCUSD,27517.15,-3.50733695,Market,Filled,-96511.916953693,"Liquidated" 
2023-10-10T12:00:00Z,ETHUSD,1579.79,-2.27324317,Market,Filled,-3591.2468275343,"Liquidated" 
2023-10-10T12:00:00Z,SOLUSD,22.14,-1823.96051927,Market,Filled,-40382.485896638,"Liquidated" 
2023-10-10T23:00:00Z,SOLUSD,22.16,826.63508408,Market,Filled,18318.233463213,"" 
2023-10-11T02:00:00Z,ETHUSD,1573.61,7.00520667,Market,Filled,11023.463267979,"" 
2023-10-11T03:00:00Z,ETHUSD,1559.64,-7.00520667,Market,Filled,-10925.600530799,"Liquidated" 
2023-10-11T04:00:00Z,SOLUSD,21.99,-826.63508408,Market,Filled,-18177.705498919,"Liquidated" 
2023-10-11T05:00:00Z,SOLUSD,22.29,19853.57581462,Market,Filled,442536.20490788,"" 
2023-10-11T08:00:00Z,SOLUSD,22.01,-19853.57581462,Market,Filled,-436977.20367979,"Liquidated" 
2023-10-11T09:00:00Z,SOLUSD,22.21,6115.18612839,Market,Filled,135818.28391154,"" 
2023-10-11T10:00:00Z,ETHUSD,1576.41,63.2685103,Market,Filled,99737.112322023,"" 
2023-10-11T17:00:00Z,ETHUSD,1554.13,-63.2685103,Market,Filled,-98327.489912539,"Liquidated" 
2023-10-11T17:00:00Z,SOLUSD,21.82,-6115.18612839,Market,Filled,-133433.36132147,"Liquidated" 
2023-10-12T00:00:00Z,ETHUSD,1566.46,33.44311131,Market,Filled,52387.296142663,"" 
2023-10-12T01:00:00Z,ETHUSD,1561.23,-33.44311131,Market,Filled,-52212.388670511,"Liquidated" 
2023-10-12T07:00:00Z,BTCUSD,26865.15,0.79288163,Market,Filled,21300.883922195,"" 
2023-10-12T08:00:00Z,BTCUSD,26805.89,-0.79288163,Market,Filled,-21253.897756801,"Liquidated" 
2023-10-13T00:00:00Z,BTCUSD,26750.51,0.63311616,Market,Filled,16936.180169242,"" 
2023-10-13T02:00:00Z,ETHUSD,1542.17,11.49294053,Market,Filled,17724.06809715,"" 
2023-10-13T04:00:00Z,ETHUSD,1538.41,-11.49294053,Market,Filled,-17680.854640757,"Liquidated" 
2023-10-13T05:00:00Z,ETHUSD,1541.28,12.29173979,Market,Filled,18945.012703531,"" 
2023-10-13T07:00:00Z,ETHUSD,1539.46,-12.29173979,Market,Filled,-18922.641737113,"Liquidated" 
2023-10-13T08:00:00Z,ETHUSD,1548.62,129.09129026,Market,Filled,199913.35392244,"" 
2023-10-13T08:00:00Z,SOLUSD,21.38,1547.17893191,Market,Filled,33078.685564236,"" 
2023-10-13T16:00:00Z,BTCUSD,26695.75,-0.63311616,Market,Filled,-16901.51072832,"Liquidated" 
2023-10-13T21:00:00Z,BTCUSD,26969.15,9.01932384,Market,Filled,243243.49753954,"" 
2023-10-15T00:00:00Z,BTCUSD,26851.7,-9.01932384,Market,Filled,-242184.17795453,"Liquidated" 
2023-10-15T02:00:00Z,BTCUSD,26890.68,0.09236145,Market,Filled,2483.662196286,"" 
2023-10-15T13:00:00Z,SOLUSD,21.79,-1547.17893191,Market,Filled,-33713.028926319,"Liquidated" 
2023-10-15T14:00:00Z,BTCUSD,26861.81,-0.09236145,Market,Filled,-2480.9957212245,"Liquidated" 
2023-10-15T16:00:00Z,BTCUSD,26900.31,1.05774036,Market,Filled,28453.543583512,"" 
2023-10-15T20:00:00Z,SOLUSD,21.9,2032.76605876,Market,Filled,44517.576686844,"" 
2023-10-17T15:00:00Z,ETHUSD,1573.75,-129.09129026,Market,Filled,-203157.41804668,"Liquidated" 
2023-10-18T05:00:00Z,ETHUSD,1573.8,14.28483798,Market,Filled,22481.478012924,"" 
2023-10-18T14:00:00Z,SOLUSD,23.81,-2032.76605876,Market,Filled,-48400.159859076,"Liquidated" 
2023-10-18T15:00:00Z,BTCUSD,28201.82,-1.05774036,Market,Filled,-29830.203239455,"Liquidated" 
2023-10-18T17:00:00Z,ETHUSD,1571.28,-14.28483798,Market,Filled,-22445.480221214,"Liquidated" 
2023-10-19T01:00:00Z,BTCUSD,28393.18,0.5763022,Market,Filled,16363.052098996,"" 
2023-10-19T02:00:00Z,BTCUSD,28243.37,-0.5763022,Market,Filled,-16276.716266414,"Liquidated" 
2023-10-19T06:00:00Z,SOLUSD,23.76,687.09029785,Market,Filled,16325.265476916,"" 
2023-10-19T08:00:00Z,BTCUSD,28340.38,0.47328976,Market,Filled,13413.211648509,"" 
2023-10-19T15:00:00Z,ETHUSD,1561.44,11.06698051,Market,Filled,17280.426047534,"" 
2023-10-22T16:00:00Z,SOLUSD,28.43,-687.09029785,Market,Filled,-19533.977167875,"Liquidated" 
2023-10-22T21:00:00Z,SOLUSD,28.96,72.415016,Market,Filled,2097.13886336,"" 
2023-10-22T22:00:00Z,BTCUSD,29759.44,-0.47328976,Market,Filled,-14084.838215334,"Liquidated" 
2023-10-22T23:00:00Z,BTCUSD,30044.2,0.36317594,Market,Filled,10911.330576548,"" 
2023-10-24T22:00:00Z,SOLUSD,30.42,-72.415016,Market,Filled,-2202.86478672,"Liquidated" 
2023-10-25T02:00:00Z,SOLUSD,31.55,1136.60535269,Market,Filled,35859.89887737,"" 
2023-10-26T14:00:00Z,BTCUSD,34187.24,-0.36317594,Market,Filled,-12415.983023006,"Liquidated" 
2023-10-26T15:00:00Z,SOLUSD,31.72,-1136.60535269,Market,Filled,-36053.121787327,"Liquidated" 
2023-10-26T17:00:00Z,ETHUSD,1764.17,-11.06698051,Market,Filled,-19524.035006327,"Liquidated" 
2023-10-26T22:00:00Z,SOLUSD,32.26,1664.35391621,Market,Filled,53692.057336935,"" 
2023-10-26T23:00:00Z,ETHUSD,1806.59,2.92010219,Market,Filled,5275.4274154321,"" 
2023-10-27T02:00:00Z,ETHUSD,1778.18,-2.92010219,Market,Filled,-5192.4673122142,"Liquidated" 
2023-10-27T07:00:00Z,BTCUSD,34240.37,0.38392225,Market,Filled,13145.639891233,"" 
2023-10-27T08:00:00Z,BTCUSD,33954.77,-0.38392225,Market,Filled,-13035.991696632,"Liquidated" 
2023-10-27T10:00:00Z,BTCUSD,34165.84,0.10951405,Market,Filled,3741.639510052,"" 
2023-10-27T11:00:00Z,BTCUSD,34077.16,-0.10951405,Market,Filled,-3731.927804098,"Liquidated" 
2023-10-27T14:00:00Z,BTCUSD,34168.01,0.30589616,Market,Filled,10451.863053842,"" 
2023-10-27T15:00:00Z,BTCUSD,33905.2,-0.30589616,Market,Filled,-10371.470484032,"Liquidated" 
2023-10-27T18:00:00Z,SOLUSD,31.85,-1664.35391621,Market,Filled,-53009.672231289,"Liquidated" 
2023-10-28T02:00:00Z,ETHUSD,1783.65,6.06237439,Market,Filled,10813.154080723,"" 
2023-10-28T03:00:00Z,BTCUSD,34094.51,1.04222524,Market,Filled,35534.158867432,"" 
2023-10-28T03:00:00Z,SOLUSD,32.35,143.00773345,Market,Filled,4626.3001771075,"" 
2023-10-28T13:00:00Z,SOLUSD,31.76,-143.00773345,Market,Filled,-4541.925614372,"Liquidated" 
2023-10-28T20:00:00Z,ETHUSD,1777.46,-6.06237439,Market,Filled,-10775.627983249,"Liquidated" 
2023-10-29T04:00:00Z,BTCUSD,33978,-1.04222524,Market,Filled,-35412.72920472,"Liquidated" 
2023-10-29T06:00:00Z,SOLUSD,32.03,741.50770578,Market,Filled,23750.491816133,"" 
2023-10-29T08:00:00Z,ETHUSD,1783.53,2.40704087,Market,Filled,4293.0296028711,"" 
2023-10-29T09:00:00Z,BTCUSD,34247.56,1.60339893,Market,Filled,54912.501059111,"" 
2023-10-30T07:00:00Z,ETHUSD,1787.14,-2.40704087,Market,Filled,-4301.7190204118,"Liquidated" 
2023-10-30T09:00:00Z,ETHUSD,1818.96,91.41011004,Market,Filled,166271.33375836,"" 
2023-10-31T04:00:00Z,BTCUSD,34221.46,-1.60339893,Market,Filled,-54870.652347038,"Liquidated" 
2023-10-31T08:00:00Z,ETHUSD,1791.3,-91.41011004,Market,Filled,-163742.93011465,"Liquidated" 
2023-10-31T11:00:00Z,BTCUSD,34447.75,0.18812792,Market,Filled,6480.58355618,"" 
2023-10-31T12:00:00Z,ETHUSD,1810.09,7.77862172,Market,Filled,14080.005389155,"" 
2023-10-31T13:00:00Z,ETHUSD,1799.59,-7.77862172,Market,Filled,-13998.329861095,"Liquidated" 
2023-10-31T14:00:00Z,BTCUSD,34221.12,-0.18812792,Market,Filled,-6437.9481256704,"Liquidated" 
2023-10-31T18:00:00Z,BTCUSD,34393.16,0.17361311,Market,Filled,5971.1034703276,"" 
2023-10-31T19:00:00Z,ETHUSD,1809.32,16.93753168,Market,Filled,30645.414819258,"" 
2023-11-01T11:00:00Z,ETHUSD,1795.7,-16.93753168,Market,Filled,-30414.725637776,"Liquidated" 
2023-11-01T13:00:00Z,ETHUSD,1816.36,3.09323303,Market,Filled,5618.4247463708,"" 
2023-11-01T14:00:00Z,ETHUSD,1802.28,-3.09323303,Market,Filled,-5574.8720253084,"Liquidated" 
2023-11-01T16:00:00Z,BTCUSD,34300.91,-0.17361311,Market,Filled,-5955.0876609301,"Liquidated" 
2023-11-01T19:00:00Z,BTCUSD,34593.33,1.31492527,Market,Filled,45487.643790449,"" 
2023-11-01T19:00:00Z,ETHUSD,1820.97,34.15122722,Market,Filled,62188.360230803,"" 
2023-11-02T16:00:00Z,ETHUSD,1803.22,-34.15122722,Market,Filled,-61582.175947648,"Liquidated" 
2023-11-02T18:00:00Z,BTCUSD,34780.48,-1.31492527,Market,Filled,-45733.73205473,"Liquidated" 
2023-11-02T19:00:00Z,SOLUSD,39.76,-741.50770578,Market,Filled,-29482.346381813,"Liquidated" 
2023-11-03T14:00:00Z,ETHUSD,1808.17,6.48872316,Market,Filled,11732.714556217,"" 
2023-11-03T14:00:00Z,SOLUSD,39.62,418.64763646,Market,Filled,16586.819356545,"" 
2023-11-03T15:00:00Z,BTCUSD,34722.06,0.22936857,Market,Filled,7964.1492496542,"" 
2023-11-03T19:00:00Z,SOLUSD,38.8,-418.64763646,Market,Filled,-16243.528294648,"Liquidated" 
2023-11-03T23:00:00Z,SOLUSD,39.72,1426.89659052,Market,Filled,56676.332575454,"" 
2023-11-05T15:00:00Z,SOLUSD,41.07,-1426.89659052,Market,Filled,-58602.642972656,"Liquidated" 
2023-11-05T22:00:00Z,BTCUSD,34680.66,-0.22936857,Market,Filled,-7954.6533908562,"Liquidated" 
2023-11-06T00:00:00Z,BTCUSD,35038.18,0.0972262,Market,Filled,3406.629096316,"" 
2023-11-06T01:00:00Z,SOLUSD,41.53,458.72784218,Market,Filled,19050.967285735,"" 
2023-11-06T03:00:00Z,BTCUSD,34933.37,-0.0972262,Market,Filled,-3396.438818294,"Liquidated" 
2023-11-06T05:00:00Z,SOLUSD,40.26,-458.72784218,Market,Filled,-18468.382926167,"Liquidated" 
2023-11-06T10:00:00Z,BTCUSD,35142.9,0.99384621,Market,Filled,34926.637973409,"" 
2023-11-06T23:00:00Z,SOLUSD,41.32,4118.93872055,Market,Filled,170194.54793313,"" 
2023-11-07T02:00:00Z,BTCUSD,34954.3,-0.99384621,Market,Filled,-34739.198578203,"Liquidated" 
2023-11-07T10:00:00Z,ETHUSD,1876.05,-6.48872316,Market,Filled,-12173.169084318,"Liquidated" 
2023-11-07T19:00:00Z,BTCUSD,35394.86,3.08703331,Market,Filled,109265.11182279,"" 
2023-11-07T20:00:00Z,ETHUSD,1895.21,18.09365045,Market,Filled,34291.267269344,"" 
2023-11-08T06:00:00Z,ETHUSD,1879.95,-18.09365045,Market,Filled,-34015.158163477,"Liquidated" 
2023-11-08T13:00:00Z,ETHUSD,1885.38,1.60887014,Market,Filled,3033.3315845532,"" 
2023-11-11T05:00:00Z,ETHUSD,2048.19,-1.60887014,Market,Filled,-3295.2717320466,"Liquidated" 
2023-11-11T15:00:00Z,ETHUSD,2082.9,25.25304106,Market,Filled,52599.559223874,"" 
2023-11-11T22:00:00Z,ETHUSD,2045.86,-25.25304106,Market,Filled,-51664.186583012,"Liquidated" 
2023-11-11T23:00:00Z,BTCUSD,36908.9,-3.08703331,Market,Filled,-113939.00373546,"Liquidated" 
2023-11-12T00:00:00Z,BTCUSD,37139.08,0.09181091,Market,Filled,3409.7727313628,"" 
2023-11-12T01:00:00Z,BTCUSD,36920.88,-0.09181091,Market,Filled,-3389.7395908008,"Liquidated" 
2023-11-12T06:00:00Z,BTCUSD,37123.31,0.05812419,Market,Filled,2157.7623238689,"" 
2023-11-12T09:00:00Z,ETHUSD,2056.64,4.07254921,Market,Filled,8375.7676072544,"" 
2023-11-12T10:00:00Z,ETHUSD,2051.17,-4.07254921,Market,Filled,-8353.4907630757,"Liquidated" 
2023-11-12T15:00:00Z,ETHUSD,2058.4,0.95447658,Market,Filled,1964.694592272,"" 
2023-11-12T20:00:00Z,ETHUSD,2049.34,-0.95447658,Market,Filled,-1956.0470344572,"Liquidated" 
2023-11-12T21:00:00Z,SOLUSD,56.73,-4118.93872055,Market,Filled,-233667.3936168,"Liquidated" 
2023-11-12T22:00:00Z,ETHUSD,2060.01,13.50496677,Market,Filled,27820.366595868,"" 
2023-11-13T02:00:00Z,SOLUSD,58.83,167.04465827,Market,Filled,9827.2372460241,"" 
2023-11-13T04:00:00Z,SOLUSD,57.06,-167.04465827,Market,Filled,-9531.5682008862,"Liquidated" 
2023-11-13T05:00:00Z,BTCUSD,36956.42,-0.05812419,Market,Filled,-2148.0619777998,"Liquidated" 
2023-11-13T05:00:00Z,ETHUSD,2042.88,-13.50496677,Market,Filled,-27589.026515098,"Liquidated" 
2023-11-13T06:00:00Z,SOLUSD,58.43,884.05395189,Market,Filled,51655.272408933,"" 
2023-11-13T10:00:00Z,ETHUSD,2056.58,6.514074,Market,Filled,13396.71430692,"" 
2023-11-13T15:00:00Z,SOLUSD,56.02,-884.05395189,Market,Filled,-49524.702384878,"Liquidated" 
2023-11-14T02:00:00Z,ETHUSD,2042.89,-6.514074,Market,Filled,-13307.53663386,"Liquidated" 
2023-11-14T06:00:00Z,SOLUSD,54.82,393.90555802,Market,Filled,21593.902690656,"" 
2023-11-14T08:00:00Z,BTCUSD,36698.73,0.40221512,Market,Filled,14760.784090798,"" 
2023-11-14T11:00:00Z,BTCUSD,36502.16,-0.40221512,Market,Filled,-14681.720664659,"Liquidated" 
2023-11-14T12:00:00Z,SOLUSD,52.66,-393.90555802,Market,Filled,-20743.066685333,"Liquidated" 
2023-11-14T14:00:00Z,SOLUSD,55.73,581.26801102,Market,Filled,32394.066254145,"" 
2023-11-14T19:00:00Z,SOLUSD,53.76,-581.26801102,Market,Filled,-31248.968272435,"Liquidated" 
2023-11-14T20:00:00Z,SOLUSD,55.12,582.85141408,Market,Filled,32126.76994409,"" 
2023-11-15T09:00:00Z,BTCUSD,35793.52,0.08852191,Market,Filled,3168.5107560232,"" 
2023-11-15T12:00:00Z,ETHUSD,2013.69,32.70627252,Market,Filled,65860.293910799,"" 
2023-11-16T17:00:00Z,BTCUSD,36569.38,-0.08852191,Market,Filled,-3237.1913651158,"Liquidated" 
2023-11-16T17:00:00Z,ETHUSD,2008.39,-32.70627252,Market,Filled,-65686.950666443,"Liquidated" 
2023-11-16T19:00:00Z,SOLUSD,62.31,-582.85141408,Market,Filled,-36317.471611325,"Liquidated" 
2023-11-17T13:00:00Z,BTCUSD,36527.97,0.39743858,Market,Filled,14517.624527083,"" 
2023-11-17T15:00:00Z,BTCUSD,36014.52,-0.39743858,Market,Filled,-14313.559688182,"Liquidated" 
2023-11-17T19:00:00Z,BTCUSD,36485.89,0.32008834,Market,Filled,11678.707963523,"" 
2023-11-17T23:00:00Z,SOLUSD,58.75,1585.50415983,Market,Filled,93148.369390013,"" 
2023-11-18T00:00:00Z,ETHUSD,1961.57,15.31235079,Market,Filled,30036.24793914,"" 
2023-11-18T02:00:00Z,SOLUSD,57.16,-1585.50415983,Market,Filled,-90627.417775883,"Liquidated" 
2023-11-18T04:00:00Z,ETHUSD,1941.89,-15.31235079,Market,Filled,-29734.900875593,"Liquidated" 
2023-11-18T07:00:00Z,BTCUSD,36271.41,-0.32008834,Market,Filled,-11610.055416359,"Liquidated" 
2023-11-18T09:00:00Z,BTCUSD,36458.4,0.19027665,Market,Filled,6937.18221636,"" 
2023-11-18T16:00:00Z,ETHUSD,1953.65,13.53264858,Market,Filled,26438.058898317,"" 
2023-11-18T16:00:00Z,SOLUSD,58.02,1765.1754218,Market,Filled,102415.47797284,"" 
2023-11-20T16:00:00Z,SOLUSD,59.03,-1765.1754218,Market,Filled,-104198.30514885,"Liquidated" 
2023-11-21T10:00:00Z,ETHUSD,2008.66,-13.53264858,Market,Filled,-27182.489896703,"Liquidated" 
2023-11-21T14:00:00Z,BTCUSD,37019.28,-0.19027665,Market,Filled,-7043.904583812,"Liquidated" 
2023-11-22T06:00:00Z,ETHUSD,1985,8.16696663,Market,Filled,16211.42876055,"" 
2023-11-22T07:00:00Z,SOLUSD,54.73,1238.13511389,Market,Filled,67763.1347832,"" 
2023-11-22T10:00:00Z,BTCUSD,36694.78,0.52959501,Market,Filled,19433.372381048,"" 
2023-11-22T15:00:00Z,BTCUSD,36403.27,-0.52959501,Market,Filled,-19278.990139683,"Liquidated" 
2023-11-22T18:00:00Z,BTCUSD,36594.75,0.1463472,Market,Filled,5355.5391972,"" 
2023-11-23T21:00:00Z,SOLUSD,56.56,-1238.13511389,Market,Filled,-70028.922041618,"Liquidated" 
2023-11-24T03:00:00Z,SOLUSD,57.33,1671.32865044,Market,Filled,95817.271529725,"" 
2023-11-25T00:00:00Z,SOLUSD,56.88,-1671.32865044,Market,Filled,-95065.173637027,"Liquidated" 
2023-11-25T02:00:00Z,SOLUSD,58.78,10361.38482164,Market,Filled,609042.199816,"" 
2023-11-25T12:00:00Z,ETHUSD,2072.43,-8.16696663,Market,Filled,-16925.466653011,"Liquidated" 
2023-11-25T21:00:00Z,ETHUSD,2084.01,18.4835532,Market,Filled,38519.909704332,"" 
2023-11-26T02:00:00Z,ETHUSD,2072.47,-18.4835532,Market,Filled,-38306.609500404,"Liquidated" 
2023-11-26T06:00:00Z,ETHUSD,2082.36,5.55369348,Market,Filled,11564.789155013,"" 
2023-11-26T11:00:00Z,SOLUSD,57.88,-10361.38482164,Market,Filled,-599716.95347652,"Liquidated" 
2023-11-26T12:00:00Z,BTCUSD,37699.65,-0.1463472,Market,Filled,-5517.23821848,"Liquidated" 
2023-11-26T15:00:00Z,ETHUSD,2065.74,-5.55369348,Market,Filled,-11472.486769375,"Liquidated" 
2023-11-26T22:00:00Z,SOLUSD,58,617.29959604,Market,Filled,35803.37657032,"" 
2023-11-26T23:00:00Z,BTCUSD,37671.92,2.66329223,Market,Filled,100331.33182518,"" 
2023-11-26T23:00:00Z,ETHUSD,2077.79,17.04225641,Market,Filled,35410.229946134,"" 
2023-11-27T00:00:00Z,ETHUSD,2063.09,-17.04225641,Market,Filled,-35159.708776907,"Liquidated" 
2023-11-27T01:00:00Z,BTCUSD,37501.91,-2.66329223,Market,Filled,-99878.545513159,"Liquidated" 
2023-11-27T02:00:00Z,SOLUSD,57.29,-617.29959604,Market,Filled,-35365.093857132,"Liquidated" 
2023-11-28T00:00:00Z,BTCUSD,37241.64,3.43568511,Market,Filled,127950.54801998,"" 
2023-11-28T01:00:00Z,ETHUSD,2033.82,97.31719049,Market,Filled,197925.64836237,"" 
2023-11-28T01:00:00Z,SOLUSD,55.21,1883.55769902,Market,Filled,103991.22056289,"" 
2023-11-28T05:00:00Z,SOLUSD,54.66,-1883.55769902,Market,Filled,-102955.26382843,"Liquidated" 
2023-11-28T06:00:00Z,BTCUSD,36916.48,-3.43568511,Market,Filled,-126833.40064961,"Liquidated" 
2023-11-28T06:00:00Z,ETHUSD,1997.79,-97.31719049,Market,Filled,-194419.30998902,"Liquidated" 
2023-11-28T08:00:00Z,SOLUSD,55.09,1022.48280529,Market,Filled,56328.577743426,"" 
2023-11-28T11:00:00Z,BTCUSD,37111.88,0.13867236,Market,Filled,5146.3919836368,"" 
2023-11-28T12:00:00Z,ETHUSD,2028.06,62.34471714,Market,Filled,126438.82704295,"" 
2023-11-29T17:00:00Z,ETHUSD,2026.26,-62.34471714,Market,Filled,-126326.6065521,"Liquidated" 
2023-11-29T23:00:00Z,BTCUSD,37797.3,-0.13867236,Market,Filled,-5241.440792628,"Liquidated" 
2023-11-30T04:00:00Z,BTCUSD,38056.76,3.06072449,Market,Filled,116481.25734205,"" 
2023-11-30T08:00:00Z,ETHUSD,2036.26,8.20692574,Market,Filled,16711.434607332,"" 
2023-11-30T09:00:00Z,BTCUSD,37671.71,-3.06072449,Market,Filled,-115302.72537718,"Liquidated" 
2023-11-30T09:00:00Z,ETHUSD,2026.18,-8.20692574,Market,Filled,-16628.708795873,"Liquidated" 
2023-11-30T12:00:00Z,ETHUSD,2045.29,46.51354163,Market,Filled,95133.681560423,"" 
2023-11-30T16:00:00Z,ETHUSD,2033.25,-46.51354163,Market,Filled,-94573.658519198,"Liquidated" 
2023-11-30T18:00:00Z,ETHUSD,2039.81,48.72225345,Market,Filled,99384.139809845,"" 
2023-12-01T00:00:00Z,SOLUSD,59.29,-1022.48280529,Market,Filled,-60623.005525644,"Liquidated" 
2023-12-01T02:00:00Z,BTCUSD,37952.88,4.50363841,Market,Filled,170926.04813812,"" 
2023-12-01T03:00:00Z,SOLUSD,60.76,9153.73828525,Market,Filled,556181.13821179,"" 
2023-12-02T00:00:00Z,SOLUSD,59.77,-9153.73828525,Market,Filled,-547118.93730939,"Liquidated" 
2023-12-02T02:00:00Z,SOLUSD,60.55,48.16733465,Market,Filled,2916.5321130575,"" 
2023-12-03T22:00:00Z,SOLUSD,62.98,-48.16733465,Market,Filled,-3033.578736257,"Liquidated" 
2023-12-03T23:00:00Z,SOLUSD,63.8,2402.0047123,Market,Filled,153247.90064474,"" 
2023-12-04T13:00:00Z,SOLUSD,61.81,-2402.0047123,Market,Filled,-148467.91126726,"Liquidated" 
2023-12-05T10:00:00Z,ETHUSD,2207.34,-48.72225345,Market,Filled,-107546.57893032,"Liquidated" 
2023-12-05T16:00:00Z,SOLUSD,60.98,3080.25571336,Market,Filled,187833.99340069,"" 
2023-12-05T17:00:00Z,ETHUSD,2236.68,113.48183822,Market,Filled,253822.55790991,"" 
2023-12-06T22:00:00Z,ETHUSD,2247.92,-113.48183822,Market,Filled,-255098.0937715,"Liquidated" 
2023-12-07T05:00:00Z,ETHUSD,2264.82,8.39948834,Market,Filled,19023.329182199,"" 
2023-12-07T10:00:00Z,ETHUSD,2241.42,-8.39948834,Market,Filled,-18826.781155043,"Liquidated" 
2023-12-07T11:00:00Z,BTCUSD,43137.44,-4.50363841,Market,Filled,-194275.43169307,"Liquidated" 
2023-12-07T15:00:00Z,ETHUSD,2267.2,89.60453632,Market,Filled,203151.4047447,"" 
2023-12-08T03:00:00Z,BTCUSD,43506.28,0.22571946,Market,Filled,9820.2140282088,"" 
2023-12-08T04:00:00Z,BTCUSD,43376.57,-0.22571946,Market,Filled,-9790.9359570522,"Liquidated" 
2023-12-08T05:00:00Z,BTCUSD,43459.83,0.50552749,Market,Filled,21970.138775727,"" 
2023-12-08T07:00:00Z,BTCUSD,43360,-0.50552749,Market,Filled,-21919.6719664,"Liquidated" 
2023-12-08T12:00:00Z,BTCUSD,43662.71,1.98325687,Market,Filled,86594.369570318,"" 
2023-12-09T23:00:00Z,ETHUSD,2353.55,-89.60453632,Market,Filled,-210888.75645594,"Liquidated" 
2023-12-10T00:00:00Z,BTCUSD,43722.84,-1.98325687,Market,Filled,-86713.622805911,"Liquidated" 
2023-12-10T01:00:00Z,SOLUSD,73.64,-3080.25571336,Market,Filled,-226830.03073183,"Liquidated" 
2023-12-10T06:00:00Z,ETHUSD,2357.55,7.07373026,Market,Filled,16676.672774463,"" 
2023-12-10T07:00:00Z,ETHUSD,2350.99,-7.07373026,Market,Filled,-16630.269103957,"Liquidated" 
2023-12-10T08:00:00Z,BTCUSD,43969.53,1.19916486,Market,Filled,52726.715286716,"" 
2023-12-10T08:00:00Z,ETHUSD,2353.98,2.17666176,Market,Filled,5123.8182498048,"" 
2023-12-10T09:00:00Z,BTCUSD,43776.69,-1.19916486,Market,Filled,-52495.468335113,"Liquidated" 
2023-12-10T09:00:00Z,ETHUSD,2344.3,-2.17666176,Market,Filled,-5102.748163968,"Liquidated" 
2023-12-10T15:00:00Z,SOLUSD,73.42,891.23407294,Market,Filled,65434.405635255,"" 
2023-12-10T16:00:00Z,BTCUSD,43906.39,0.97961505,Market,Filled,43011.36043517,"" 
2023-12-10T16:00:00Z,ETHUSD,2352.01,16.47804916,Market,Filled,38756.536404812,"" 
2023-12-10T20:00:00Z,BTCUSD,43798.22,-0.97961505,Market,Filled,-42905.395475211,"Liquidated" 
2023-12-10T21:00:00Z,BTCUSD,43960.1,1.59597736,Market,Filled,70159.324343336,"" 
2023-12-10T23:00:00Z,BTCUSD,43779.52,-1.59597736,Market,Filled,-69871.122751667,"Liquidated" 
2023-12-11T02:00:00Z,ETHUSD,2331.14,-16.47804916,Market,Filled,-38412.639518842,"Liquidated" 
2023-12-11T03:00:00Z,SOLUSD,70.19,-891.23407294,Market,Filled,-62555.719579659,"Liquidated" 
2023-12-12T00:00:00Z,SOLUSD,70.21,4375.07120916,Market,Filled,307173.74959512,"" 
2023-12-12T02:00:00Z,ETHUSD,2233.89,57.00818979,Market,Filled,127350.02508998,"" 
2023-12-12T03:00:00Z,BTCUSD,41218.94,2.91899728,Market,Filled,120317.97374448,"" 
2023-12-12T05:00:00Z,BTCUSD,41218.76,-2.91899728,Market,Filled,-120317.44832497,"Liquidated" 
2023-12-12T07:00:00Z,BTCUSD,41218.94,2.39577032,Market,Filled,98751.113073861,"" 
2023-12-12T07:00:00Z,ETHUSD,2237.83,-57.00818979,Market,Filled,-127574.63735776,"Liquidated" 
2023-12-12T08:00:00Z,ETHUSD,2237.98,39.07279764,Market,Filled,87444.139662367,"" 
2023-12-12T12:00:00Z,ETHUSD,2237.83,-39.07279764,Market,Filled,-87438.278742721,"Liquidated" 
2023-12-12T15:00:00Z,BTCUSD,41218.76,-2.39577032,Market,Filled,-98750.681835203,"Liquidated" 
2023-12-12T16:00:00Z,SOLUSD,70.85,-4375.07120916,Market,Filled,-309973.79516899,"Liquidated" 
2023-12-13T10:00:00Z,BTCUSD,41190.1,0.12379672,Market,Filled,5099.199276472,"" 
2023-12-13T12:00:00Z,BTCUSD,40970.13,-0.12379672,Market,Filled,-5071.9677119736,"Liquidated" 
2023-12-13T13:00:00Z,BTCUSD,41193.75,0.15570297,Market,Filled,6413.9892204375,"" 
2023-12-13T14:00:00Z,ETHUSD,2202.51,70.70852606,Market,Filled,155736.23573241,"" 
2023-12-13T15:00:00Z,SOLUSD,66.77,3329.9223829,Market,Filled,222338.91750623,"" 
2023-12-15T13:00:00Z,ETHUSD,2259.65,-70.70852606,Market,Filled,-159776.52091148,"Liquidated" 
2023-12-15T14:00:00Z,BTCUSD,42279.25,-0.15570297,Market,Filled,-6583.0047943725,"Liquidated" 
2023-12-16T01:00:00Z,SOLUSD,72.87,-3329.9223829,Market,Filled,-242651.44404192,"Liquidated" 
2023-12-16T05:00:00Z,BTCUSD,42269.04,1.59339078,Market,Filled,67351.098615451,"" 
