Time,Symbol,Price,Quantity,Type,Status,Value,Tag
2023-03-03T23:00:00Z,DOGEUSD,0.07658,35485.3,Market,Filled,2717.464274,"" 
2023-03-04T02:00:00Z,ETHUSD,1571.4,2.24363951,Market,Filled,3525.655126014,"" 
2023-03-04T06:00:00Z,ETHUSD,1567.19,-2.24363951,Market,Filled,-3516.2094036769,"Liquidated" 
2023-03-04T06:00:00Z,DOGEUSD,0.07624,-35485.3,Market,Filled,-2705.399272,"Liquidated" 
2023-03-04T06:00:00Z,SOLUSD,21.14,-108.69128322,Market,Filled,-2297.7337272708,"Liquidated" 
2023-03-04T13:00:00Z,BTCUSD,22389.18,0.0965227,Market,Filled,2161.064104386,"" 
2023-03-04T13:00:00Z,ETHUSD,1571.4,1.18625757,Market,Filled,1864.085145498,"" 
2023-03-04T15:00:00Z,ETHUSD,1567.44,-1.18625757,Market,Filled,-1859.3875655208,"Liquidated" 
2023-03-04T16:00:00Z,BTCUSD,22316.85,-0.0965227,Market,Filled,-2154.082617495,"Liquidated" 
2023-03-05T01:00:00Z,BTCUSD,22379.83,0.10386641,Market,Filled,2324.5125985103,"" 
2023-03-05T01:00:00Z,ETHUSD,1570.29,1.53373889,Market,Filled,2408.4148415781,"" 
2023-03-05T01:00:00Z,SOLUSD,21.4,472.70369509,Market,Filled,10115.859074926,"" 
2023-03-05T12:00:00Z,DOGEUSD,0.07552,14569.1,Market,Filled,1100.258432,"" 
2023-03-05T13:00:00Z,DOGEUSD,0.07534,-14569.1,Market,Filled,-1097.635994,"Liquidated" 
2023-03-05T19:00:00Z,SOLUSD,21.12,-472.70369509,Market,Filled,-9983.5020403008,"Liquidated" 
2023-03-05T20:00:00Z,ETHUSD,1566.38,-1.53373889,Market,Filled,-2402.4179225182,"Liquidated" 
2023-03-05T22:00:00Z,ETHUSD,1572.09,4.00827864,Market,Filled,6301.3747671576,"" 
2023-03-05T23:00:00Z,ETHUSD,1565.6,-4.00827864,Market,Filled,-6275.361038784,"Liquidated" 
2023-03-06T05:00:00Z,BTCUSD,22344.42,-0.10386641,Market,Filled,-2320.8346889322,"Liquidated" 
2023-03-06T11:00:00Z,ETHUSD,1567.58,1.54571552,Market,Filled,2423.0327348416,"" 
2023-03-06T14:00:00Z,BTCUSD,22439.8,0.13844317,Market,Filled,3106.637046166,"" 
2023-03-06T16:00:00Z,DOGEUSD,0.07484,182201,Market,Filled,13635.92284,"" 
2023-03-06T16:00:00Z,SOLUSD,21.06,719.27557927,Market,Filled,15147.943699426,"" 
2023-03-06T21:00:00Z,SOLUSD,20.54,-719.27557927,Market,Filled,-14773.920398206,"Liquidated" 
2023-03-07T01:00:00Z,ETHUSD,1565.36,-1.54571552,Market,Filled,-2419.6012463872,"Liquidated" 
2023-03-07T02:00:00Z,ETHUSD,1574.04,6.59518056,Market,Filled,10381.078008662,"" 
2023-03-07T05:00:00Z,SOLUSD,20.83,228.85342767,Market,Filled,4767.0168983661,"" 
2023-03-07T08:00:00Z,SOLUSD,20.71,-228.85342767,Market,Filled,-4739.5544870457,"Liquidated" 
2023-03-07T10:00:00Z,BTCUSD,22379.85,-0.13844317,Market,Filled,-3098.3373781245,"Liquidated" 
2023-03-07T11:00:00Z,DOGEUSD,0.07437,-182201,Market,Filled,-13550.28837,"Liquidated" 
2023-03-07T12:00:00Z,ETHUSD,1563.28,-6.59518056,Market,Filled,-10310.113865837,"Liquidated" 
2023-03-08T01:00:00Z,ETHUSD,1567.4,2.06906229,Market,Filled,3243.048233346,"" 
2023-03-08T06:00:00Z,ETHUSD,1551.03,-2.06906229,Market,Filled,-3209.1776836587,"Liquidated" 
2023-03-08T17:00:00Z,BTCUSD,22138.98,0.17437578,Market,Filled,3860.5019059044,"" 
2023-03-08T17:00:00Z,ETHUSD,1560.41,2.35302603,Market,Filled,3671.6853474723,"" 
2023-03-08T18:00:00Z,BTCUSD,22028.07,-0.17437578,Market,Filled,-3841.1618881446,"Liquidated" 
2023-03-08T19:00:00Z,ETHUSD,1553.21,-2.35302603,Market,Filled,-3654.7435600563,"Liquidated" 
2023-03-08T21:00:00Z,ETHUSD,1559.87,1.31681262,Market,Filled,2054.0565015594,"" 
2023-03-08T22:00:00Z,ETHUSD,1552.54,-1.31681262,Market,Filled,-2044.4042650548,"Liquidated" 
2023-03-10T14:00:00Z,SOLUSD,17.59,523.6569918,Market,Filled,9211.126485762,"" 
2023-03-10T20:00:00Z,ETHUSD,1423.92,3.07634249,Market,Filled,4380.4655983608,"" 
2023-03-10T21:00:00Z,DOGEUSD,0.06542,130804,Market,Filled,8557.19768,"" 
2023-03-10T22:00:00Z,BTCUSD,20101.8,0.32100429,Market,Filled,6452.764036722,"" 
2023-03-11T09:00:00Z,DOGEUSD,0.06506,-130804,Market,Filled,-8510.10824,"Liquidated" 
2023-03-11T11:00:00Z,BTCUSD,20154.13,-0.32100429,Market,Filled,-6469.5621912177,"Liquidated" 
2023-03-11T12:00:00Z,SOLUSD,17.49,-523.6569918,Market,Filled,-9158.760786582,"Liquidated" 
2023-03-11T14:00:00Z,ETHUSD,1438.1,-3.07634249,Market,Filled,-4424.088134869,"Liquidated" 
2023-03-11T17:00:00Z,BTCUSD,20312.5,0.11338371,Market,Filled,2303.106609375,"" 
2023-03-11T17:00:00Z,ETHUSD,1447.5,2.79930118,Market,Filled,4051.98845805,"" 
2023-03-11T19:00:00Z,DOGEUSD,0.06578,85409,Market,Filled,5618.20402,"" 
2023-03-11T19:00:00Z,SOLUSD,17.94,1045.84885425,Market,Filled,18762.528445245,"" 
2023-03-15T13:00:00Z,ETHUSD,1684.27,-2.79930118,Market,Filled,-4714.7789984386,"Liquidated" 
2023-03-15T14:00:00Z,DOGEUSD,0.07615,-85409,Market,Filled,-6503.89535,"Liquidated" 
2023-03-15T14:00:00Z,SOLUSD,20.36,-1045.84885425,Market,Filled,-21293.48267253,"Liquidated" 
2023-03-15T17:00:00Z,BTCUSD,24144.87,-0.11338371,Market,Filled,-2737.6349380677,"Liquidated" 
2023-03-16T07:00:00Z,BTCUSD,24649.29,0.18586116,Market,Filled,4581.3456325764,"" 
2023-03-16T08:00:00Z,ETHUSD,1661.08,1.10189909,Market,Filled,1830.3425404172,"" 
2023-03-16T08:00:00Z,DOGEUSD,0.07075,96788.4,Market,Filled,6847.7793,"" 
2023-03-16T09:00:00Z,SOLUSD,19.58,459.05493898,Market,Filled,8988.2957052284,"" 
2023-03-16T18:00:00Z,SOLUSD,19.44,-459.05493898,Market,Filled,-8924.0280137712,"Liquidated" 
2023-03-16T19:00:00Z,SOLUSD,19.66,594.62431296,Market,Filled,11690.313992794,"" 
2023-03-16T21:00:00Z,DOGEUSD,0.07029,-96788.4,Market,Filled,-6803.256636,"Liquidated" 
2023-03-16T21:00:00Z,SOLUSD,19.35,-594.62431296,Market,Filled,-11505.980455776,"Liquidated" 
2023-03-16T22:00:00Z,SOLUSD,19.67,740.26200843,Market,Filled,14560.953705818,"" 
2023-03-16T23:00:00Z,DOGEUSD,0.07152,444212.9,Market,Filled,31770.106608,"" 
2023-03-18T20:00:00Z,DOGEUSD,0.07482,-444212.9,Market,Filled,-33236.009178,"Liquidated" 
2023-03-19T05:00:00Z,ETHUSD,1783.91,-1.10189909,Market,Filled,-1965.6888056419,"Liquidated" 
2023-03-19T08:00:00Z,BTCUSD,27048.44,-0.18586116,Market,Filled,-5027.2544345904,"Liquidated" 
2023-03-19T08:00:00Z,SOLUSD,21.61,-740.26200843,Market,Filled,-15997.062002172,"Liquidated" 
2023-03-19T13:00:00Z,BTCUSD,27325.76,0.39789266,Market,Filled,10872.719332922,"" 
2023-03-19T13:00:00Z,ETHUSD,1788.7,2.47603851,Market,Filled,4428.890082837,"" 
2023-03-19T14:00:00Z,ETHUSD,1780.98,-2.47603851,Market,Filled,-4409.7750655398,"Liquidated" 
2023-03-19T15:00:00Z,ETHUSD,1791.51,4.79254562,Market,Filled,8585.8934036862,"" 
2023-03-19T15:00:00Z,DOGEUSD,0.07494,70696.8,Market,Filled,5298.018192,"" 
2023-03-19T15:00:00Z,SOLUSD,21.85,375.18536914,Market,Filled,8197.800315709,"" 
2023-03-20T03:00:00Z,ETHUSD,1771.72,-4.79254562,Market,Filled,-8491.0489258664,"Liquidated" 
2023-03-20T04:00:00Z,DOGEUSD,0.07371,-70696.8,Market,Filled,-5211.061128,"Liquidated" 
2023-03-20T09:00:00Z,ETHUSD,1794.6,1.09644997,Market,Filled,1967.689116162,"" 
2023-03-20T14:00:00Z,ETHUSD,1766.01,-1.09644997,Market,Filled,-1936.3416115197,"Liquidated" 
2023-03-21T03:00:00Z,SOLUSD,22.22,-375.18536914,Market,Filled,-8336.6189022908,"Liquidated" 
2023-03-21T08:00:00Z,BTCUSD,27819.69,-0.39789266,Market,Filled,-11069.250454475,"Liquidated" 
2023-03-21T11:00:00Z,BTCUSD,27822.85,0.35444269,Market,Filled,9861.6057974665,"" 
2023-03-21T11:00:00Z,ETHUSD,1764.2,1.06579031,Market,Filled,1880.267264902,"" 
2023-03-21T12:00:00Z,DOGEUSD,0.07249,62717.1,Market,Filled,4546.362579,"" 
2023-03-21T13:00:00Z,SOLUSD,22.98,1783.61389448,Market,Filled,40987.44729515,"" 
2023-03-22T01:00:00Z,SOLUSD,22.25,-1783.61389448,Market,Filled,-39685.40915218,"Liquidated" 
2023-03-22T12:00:00Z,SOLUSD,22.54,110.62276706,Market,Filled,2493.4371695324,"" 
2023-03-22T20:00:00Z,BTCUSD,26776.34,-0.35444269,Market,Filled,-9490.6779779546,"Liquidated" 
2023-03-22T20:00:00Z,ETHUSD,1721.63,-1.06579031,Market,Filled,-1834.8965714053,"Liquidated" 
2023-03-22T20:00:00Z,SOLUSD,21.24,-110.62276706,Market,Filled,-2349.6275723544,"Liquidated" 
2023-03-22T21:00:00Z,DOGEUSD,0.07365,-62717.1,Market,Filled,-4619.114415,"Liquidated" 
2023-03-23T07:00:00Z,DOGEUSD,0.07478,80854.5,Market,Filled,6046.29951,"" 
2023-03-23T08:00:00Z,BTCUSD,27716.46,0.23633277,Market,Filled,6550.3077663942,"" 
2023-03-23T09:00:00Z,ETHUSD,1756.8,2.15025484,Market,Filled,3777.567702912,"" 
2023-03-23T10:00:00Z,SOLUSD,21.75,320.67813295,Market,Filled,6974.7493916625,"" 
2023-03-23T14:00:00Z,BTCUSD,27436.59,-0.23633277,Market,Filled,-6484.1653140543,"Liquidated" 
2023-03-23T14:00:00Z,SOLUSD,21.52,-320.67813295,Market,Filled,-6900.993421084,"Liquidated" 
2023-03-23T15:00:00Z,BTCUSD,28133.23,1.2787681,Market,Filled,35975.877073963,"" 
2023-03-23T15:00:00Z,SOLUSD,22.06,1621.57746615,Market,Filled,35771.998903269,"" 
2023-03-24T09:00:00Z,SOLUSD,21.63,-1621.57746615,Market,Filled,-35074.720592825,"Liquidated" 
2023-03-24T10:00:00Z,DOGEUSD,0.07499,-80854.5,Market,Filled,-6063.278955,"Liquidated" 
2023-03-24T12:00:00Z,ETHUSD,1751.07,-2.15025484,Market,Filled,-3765.2467426788,"Liquidated" 
2023-03-24T13:00:00Z,BTCUSD,28008.26,-1.2787681,Market,Filled,-35816.069424506,"Liquidated" 
2023-03-25T01:00:00Z,DOGEUSD,0.07547,58945.3,Market,Filled,4448.601791,"" 
2023-03-25T08:00:00Z,DOGEUSD,0.07487,-58945.3,Market,Filled,-4413.234611,"Liquidated" 
2023-03-25T14:00:00Z,SOLUSD,20.86,172.55842631,Market,Filled,3599.5687728266,"" 
2023-03-25T15:00:00Z,SOLUSD,20.66,-172.55842631,Market,Filled,-3565.0570875646,"Liquidated" 
2023-03-25T16:00:00Z,BTCUSD,27677.01,0.24056837,Market,Filled,6658.2131821737,"" 
2023-03-25T16:00:00Z,ETHUSD,1756.92,1.3583799,Market,Filled,2386.564813908,"" 
2023-03-25T16:00:00Z,DOGEUSD,0.07528,26505.6,Market,Filled,1995.341568,"" 
2023-03-25T16:00:00Z,SOLUSD,20.91,688.13161275,Market,Filled,14388.832022603,"" 
2023-03-25T18:00:00Z,ETHUSD,1746.16,-1.3583799,Market,Filled,-2371.948646184,"Liquidated" 
2023-03-25T18:00:00Z,DOGEUSD,0.07455,-26505.6,Market,Filled,-1975.99248,"Liquidated" 
2023-03-25T19:00:00Z,BTCUSD,27471.25,-0.24056837,Market,Filled,-6608.7138343625,"Liquidated" 
2023-03-25T19:00:00Z,SOLUSD,20.49,-688.13161275,Market,Filled,-14099.816745248,"Liquidated" 
2023-03-26T02:00:00Z,BTCUSD,27624.84,0.35786519,Market,Filled,9885.9686153196,"" 
2023-03-26T02:00:00Z,ETHUSD,1753.5,5.75505368,Market,Filled,10091.48662788,"" 
2023-03-26T02:00:00Z,SOLUSD,20.7,163.20970166,Market,Filled,3378.440824362,"" 
2023-03-26T03:00:00Z,DOGEUSD,0.07495,86047.3,Market,Filled,6449.245135,"" 
2023-03-26T17:00:00Z,DOGEUSD,0.07399,-86047.3,Market,Filled,-6366.639727,"Liquidated" 
2023-03-27T05:00:00Z,SOLUSD,20.72,-163.20970166,Market,Filled,-3381.7050183952,"Liquidated" 
2023-03-27T07:00:00Z,ETHUSD,1754.9,-5.75505368,Market,Filled,-10099.543703032,"Liquidated" 
2023-03-27T13:00:00Z,DOGEUSD,0.07507,470458,Market,Filled,35317.28206,"" 
2023-03-27T15:00:00Z,BTCUSD,27004.28,-0.35786519,Market,Filled,-9663.8917930132,"Liquidated" 
2023-03-27T16:00:00Z,DOGEUSD,0.07282,-470458,Market,Filled,-34258.75156,"Liquidated" 
2023-03-28T07:00:00Z,ETHUSD,1732.31,6.58343814,Market,Filled,11404.555724303,"" 
2023-03-28T07:00:00Z,SOLUSD,20.03,148.8762907,Market,Filled,2981.992102721,"" 
2023-03-28T10:00:00Z,SOLUSD,19.74,-148.8762907,Market,Filled,-2938.817978418,"Liquidated" 
2023-03-28T12:00:00Z,SOLUSD,20.1,368.85250847,Market,Filled,7413.935420247,"" 
2023-03-28T16:00:00Z,DOGEUSD,0.07261,55928.8,Market,Filled,4060.990168,"" 
2023-03-28T17:00:00Z,DOGEUSD,0.07234,-55928.8,Market,Filled,-4045.889392,"Liquidated" 
2023-03-28T19:00:00Z,BTCUSD,27353.61,0.73660282,Market,Filled,20148.74626318,"" 
2023-03-28T19:00:00Z,DOGEUSD,0.07333,273664.9,Market,Filled,20067.847117,"" 
